Product_name,Price,Ratings,Features,pagenum,Original_Price,Discount,Review
Voltas 2023 Model 2 Ton 3 Star Split AC,"₹42,350",4.1,Annual Power Usage: 1323.72 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,24,"₹75,000",43% off,"1,616 Ratings & 146 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,25,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",25,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Godrej 2023 Model 2 Ton 3 Star Split with Anti-Dust Filter AC,"₹38,349",3.9,"Annual Power Usage: 1215.35 UnitsRoom Size: 151 - 200 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",25,"₹61,990",38% off,"1,690 Ratings & 104 Reviews"
Haier 2022 Model 1 Ton 3 Star Split Inverter AC,"₹30,600",4.1,Annual Power Usage: 732.84 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 12 Years on Compressor,25,"₹59,490",48% off,"1,383 Ratings & 128 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,25,"₹78,200",41% off,178 Ratings & 16 Reviews
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",25,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
Panasonic 2025 Model 1.5 Ton 3 Star Split AC,"₹34,970",4.2,Annual Power Usage: 989.31 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,25,"₹55,400",36% off,"22,329 Ratings & 2,197 Reviews"
Hitachi 2023 Model 1.5 Ton 3 Star Split Inverter AC,"₹37,737",4,Annual Power Usage: 1024.34 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,25,"₹64,500",41% off,"10,195 Ratings & 1,239 Reviews"
Hitachi 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹33,490",4,"Annual Power Usage: 1013.01 UnitsRoom Size: 111 - 150 sqft1 Year Product Warrenty, 5 Years comprehensive warranty and 10 Years Warranty on Compressor",25,"₹53,050",36% off,"10,195 Ratings & 1,239 Reviews"
Lloyd 2021 Model 1 Ton 3 Star Split Inverter with Wi-fi AC,"₹48,930",4.1,Annual Power Usage: 571.99 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 10 Years on Compressor,25,"₹49,999",2% off,"4,836 Ratings & 537 Reviews"
Haier 2025 Model 1.5 Ton 4 Star Split Triple Inverter with Wi-fi AC,"₹35,990",4,Annual Power Usage: 913 kWhRoom Size: 111 - 150 sqft5 years warranty on the product and 12 years warranty on the compressor,25,"₹67,600",46% off,207 Ratings & 15 Reviews
"Blue Star 2020 Model 1 Ton Portable with Multi Sensors, Self Diagnosis Hydrophilic Gold Fins for Prote...","₹30,900",3.7,Annual Power Usage: 0 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years Warranty on Compressor From Blue Star,25,"₹39,000",20% off,"4,720 Ratings & 632 Reviews"
ONIDA 2023 Model 1.5 Ton 3 Star Split Inverter AC,"₹29,891",4.1,Annual Power Usage: 1002.84 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor from Onida,25,"₹44,900",33% off,"15,059 Ratings & 1,776 Reviews"
Panasonic 2024 Model 1.5 Ton 3 Star Split Inverter AC,"₹31,996",4.2,Annual Power Usage: 988.6 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 5 Years Warranty on Compressor,25,"₹55,440",42% off,"22,329 Ratings & 2,197 Reviews"
Panasonic 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹41,390",4.3,"Annual Power Usage: 759.55 UnitsRoom Size: 111 - 150 sqft5 years on Product and 10 years on Compressor. 5 years warranty covers PCB, Coils and Motors. Gas Charging: Covered for part replacement (Coils & Compressor) till 5 years.",25,"₹59,300",30% off,"19,993 Ratings & 2,150 Reviews"
Whirlpool 2025 Model 1.5 Ton 5 Star Split Inverter AC,"₹34,490",4.2,"Annual Power Usage: 728.95 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor",25,"₹65,083",47% off,"20,904 Ratings & 2,368 Reviews"
"LG 2023 Model 1 Ton 5 Star Split Inverter 4 Way Swing, HD Filter with Anti-Virus Protection AC","₹71,445",4.2,"Annual Power Usage: 521.2 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor with Gas Charging",25,"₹72,999",2% off,"7,056 Ratings & 767 Reviews"
Samsung 2024 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,"₹34,999",4.1,Annual Power Usage: 1900 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty:  1 Year Standard Warranty 5 Year Comprehensive Warranty 10 Year Warranty on Compressor,25,"₹63,490",44% off,"35,217 Ratings & 3,227 Reviews"
"Blue Star 2023 Model 1.5 Ton 3 Star Split Inverter Convertible 5 in 1 Cooling Multi Sensors, Stabalize...","₹34,590",4.1,"Annual Power Usage: 1002.84 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 10 Years Warranty on Compressor and 5 Years Warranty on PCB (Excluding Remote Handset)",25,"₹62,250",44% off,"24,393 Ratings & 2,066 Reviews"
BPL 2023 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,"₹27,790",4.7,Annual Power Usage: 948.91 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,25,"₹44,990",38% off,3 Ratings & 0 Reviews
Whirlpool 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹29,990",4.1,"Annual Power Usage: 941.42 kWhRoom Size: 111 - 150 sqft1 Year Warranty On Product, 5 Year Warranty On Compressor",25,"₹57,155",47% off,"29,645 Ratings & 3,512 Reviews"
Midea 2025 Model 1.5 Ton 3 Star Split Inverter with Wi-fi 4 in 1 Convertible Cooling AIHD� Filter with...,"₹29,990",4.3,"Annual Power Usage: 952.68 UnitsRoom Size: 111 - 150 sqftStandard Warranty = (1 Year Standard + 10 Years Compressor), Extended Warranty* (Optional) = 4 Years post 1 year Standard Warranty.",25,"₹57,400",47% off,"17,782 Ratings & 2,753 Reviews"
CARRIER 2024 Model 2 Ton 5 Star Split Inverter AC,"₹49,999",4.2,Annual Power Usage: 920.55 WRoom Size: 151 - 200 sqft5 Years Comprehensive Warranty on Product,25,"₹88,000",43% off,"2,132 Ratings & 238 Reviews"
Panasonic 2022 Model 1.5 Ton 5 Star Split Inverter with Wi-fi AC,"₹44,350",4.3,"Annual Power Usage: 774.19 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product, 5 Years Warranty on PCB and 9 Years Warranty On Compressor",25,"₹66,500",33% off,"19,993 Ratings & 2,150 Reviews"
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,26,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Godrej 2025 Model 1 Ton 5 Star Split Inverter 5-In-1-Convertible CoolingI-sense Technology with Blue F...,"₹29,990",4,"Annual Power Usage: 516.37 UnitsRoom Size: 90 sqft or Below5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",26,"₹45,050",33% off,"2,336 Ratings & 235 Reviews"
Panasonic 2024 Model 1.5 Ton 3 Star Split Inverter AC,"₹52,100",4.2,"Annual Power Usage: 1000.53 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor",26,"₹56,400",7% off,"22,329 Ratings & 2,197 Reviews"
Voltas 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹35,999",4.2,Annual Power Usage: 1037.79 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,26,"₹70,990",49% off,"76,308 Ratings & 6,621 Reviews"
Whirlpool 2019 Model 1.5 Ton 3 Star Split Inverter AC,"₹31,076",4.1,"Annual Power Usage: 0 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 1 Year on Condenser and 10 Years on Compressor",26,"₹50,600",38% off,"29,645 Ratings & 3,512 Reviews"
Lloyd 2025 Model 1.5 Ton 5 Star Split Inverter with Wi-fi Stellar 6 in 1 Convertible Mood Lighting + D...,"₹43,290",4.1,"Annual Power Usage: 759.37 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Year Warranty on Component & 10 Year Warranty on Compressor.",26,"₹75,490",42% off,"10,706 Ratings & 1,305 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,26,"₹78,200",41% off,178 Ratings & 16 Reviews
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",26,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Blue Star 2025 Model 1.5 Ton 3 Star Window Inverter AC,"₹30,150",4.2,Annual Power Usage: 1191.02 kWhRoom Size: 111 - 150 sqftWarranty of the Product is Limited to Manufacturing Defects Only,26,"₹45,000",33% off,"1,806 Ratings & 175 Reviews"
Haier 2024 Model 1.5 Ton 3 Star Split Dual Inverter AC,"₹32,990",4,Annual Power Usage: 1029.15 UnitsRoom Size: 111 - 150 sqft1 Year Standard Warranty 5 Years Comprehensive warranty and 12 Years Warranty on Compressor,26,"₹67,500",51% off,"5,319 Ratings & 534 Reviews"
"Haier 2025 Model 1.5 Ton 3 Star Split Inverter Intelli-Convertible 7 in1 ConvertibleHD Filter, Frost S...","₹31,790",4,Annual Power Usage: 941.42 UnitsRoom Size: 111 - 150 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation). Installation by Haier/authorized centers & 2 maintenance services (paid) yearly is mandatory. T&C apply; excludes gas/plastic parts,26,"₹57,400",44% off,"5,319 Ratings & 534 Reviews"
Godrej 2025 Model 1.4 Ton 3 Star Split Inverter 5-In-1-Convertible Cooling Heavy Duty Cooling At Extre...,"₹28,490",3.9,"Annual Power Usage: 905.88 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",26,"₹40,450",29% off,"2,554 Ratings & 205 Reviews"
Voltas 2023 Model 2 Ton 3 Star Split Inverter AC,"₹39,549",4.1,Annual Power Usage: 1220.59 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,26,"₹79,990",50% off,"1,616 Ratings & 146 Reviews"
Voltas 2022 Model 1.5 Ton 5 Star Window Inverter AC,"₹31,980",4.3,Annual Power Usage: 1114.62 UnitsRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,26,"₹49,990",36% off,"8,289 Ratings & 876 Reviews"
Acer 2024 Model 1 Ton 5 Star Split Inverter AC,"₹29,299",,"Annual Power Usage: 523.76 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product, 5 Years Warranty on PCB and 10 Years Warranty on Compressor",26,"₹48,999",40% off,
Lloyd 2022 Model 1 Ton 3 Star Split Inverter AC,"₹27,690",4.1,Annual Power Usage: 698.49 UnitsRoom Size: 90 sqft or Below1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,26,"₹50,990",45% off,"4,836 Ratings & 537 Reviews"
"Godrej 2025 Model 1.5 Ton 4 Star Split Inverter 5-In-1-Convertible Cooling, 4 Way Air Swing And Heavy ...","₹30,990",4,"Annual Power Usage: 835.07 UnitsRoom Size: 111 - 150 sqft5 Years Warranty on Whole Product (Valid on sales post 1 Sep 2024, warranty can be availed after registering on Brand website within 30 days of purchase) and 10 Years Warranty on Compressor",26,"₹46,000",32% off,"9,395 Ratings & 703 Reviews"
Haier 2025 Model 1.5 Ton 4 Star Split Triple Inverter with Wi-fi AC,"₹35,990",4,Annual Power Usage: 913 kWhRoom Size: 111 - 150 sqft5 years warranty on the product and 12 years warranty on the compressor,26,"₹67,600",46% off,207 Ratings & 15 Reviews
Panasonic 2022 Model 2 Ton 3 Star Split Inverter with Wi-fi AC,"₹52,050",4.2,"Annual Power Usage: 1224.96 UnitsRoom Size: 151 - 200 sqft1 Year Comprehensive Warranty, 4 Years on PCB and 9 Years on Compressor",26,"₹65,400",20% off,789 Ratings & 69 Reviews
Lloyd 2025 Model 1.5 Ton 5 Star Window Inverter with Wi-fi AC,"₹34,860",4.1,Annual Power Usage: 1071.29 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,26,"₹59,490",41% off,"1,160 Ratings & 144 Reviews"
CARRIER 2026 Model 1.5 Ton 3 Star Split AI Inverter with Wi-fi Convertible 6-in-1 with Geo-Fencing & V...,"₹35,490",4.2,"Annual Power Usage: 854.39 kWhRoom Size: 111 - 150 sqft1 Year Warranty on Product, 5 Years on PCB and 10 Years on the Compressor",26,"₹65,900",46% off,"35,529 Ratings & 4,403 Reviews"
"Blue Star 2020 Model 1 Ton Portable with Multi Sensors, Self Diagnosis Hydrophilic Gold Fins for Prote...","₹30,900",3.7,Annual Power Usage: 0 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years Warranty on Compressor From Blue Star,26,"₹39,000",20% off,"4,720 Ratings & 632 Reviews"
Blue Star 2023 Model 1 Ton 5 Star Split Inverter AC,"₹29,490",4.1,Annual Power Usage: 517.83 UnitsRoom Size: 90 sqft or Below60 months Warranty for those customers who purchase Blue Star Split ACs (Inverter or Fixed Speed SACs) of Tonnage up to 2.2 Tr from 11th January 2025 to 15th April 2025.,26,"₹58,000",49% off,"2,215 Ratings & 226 Reviews"
Lloyd 2022 Model 1.5 Ton 3 Star Split Inverter AC,"₹32,764",4.1,Annual Power Usage: 1002.76 UnitsRoom Size: 111 - 150 sqft1 Year Comprehensive Warranty on Product and 10 Years Warranty on Compressor,26,"₹51,990",36% off,"19,173 Ratings & 2,108 Reviews"
Godrej 2023 Model 1.5 Ton Split Inverter AC,"₹36,990",,Room Size: 111 - 150 sqft,27,"₹54,900",32% off,
BPL 2023 Model 1.5 Ton 3 Star Split Inverter with Wi-fi AC,"₹27,790",4.7,Annual Power Usage: 947.77 WRoom Size: 111 - 150 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,27,"₹44,990",38% off,3 Ratings & 0 Reviews
Daikin 2025 Model 1.5 Ton 3 Star Split Inverter AC,"₹34,490",4.2,Annual Power Usage: 966.47 UnitsRoom Size: 111 - 150 sqft5 Year Comprehensive Warranty from 1 st Nov 2025 to 31st Jan 2026,27,"₹53,830",35% off,"20,403 Ratings & 1,536 Reviews"
Voltas 2025 Model 1 Ton 3 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹27,990",4.1,"Annual Power Usage: 672.93 UnitsRoom Size: 90 sqft or Below5 years warranty from
the date of installation, (Inverter or Fixed Speed
SACs) of Tonnage up to 2.2 Tr (Offer valid only from 31st October 2025 to 30th November 2025). It is applicable only for residential usage only and does not apply to commercial or National Accounts customers, 5 Years warranty on PCB, 10 Years on Inverter Compressor.",27,"₹52,390",46% off,"7,817 Ratings & 861 Reviews"
Haier 2024 Model 1 Ton 5 Star Split Dual Inverter AC,"₹34,039",3.9,Annual Power Usage: 541.48 UnitsRoom Size: 90 sqft or Below1 Year Standard Warranty 5 Years Comprehensive warranty and 12 Years Warranty on Compressor,27,"₹69,000",50% off,523 Ratings & 70 Reviews
Voltas 2024 Model 1.5 Ton 3 Star Split Inverter AC,"₹33,990",4.2,"Annual Power Usage: 1037.79 UnitsRoom Size: 111 - 150 sqft1 Year on Product, 5 Years on PCB and 10 Years on Compressor",27,"₹70,990",52% off,"76,308 Ratings & 6,621 Reviews"
Haier Kinouchi Limited Edition 2025 Model 1.6 Ton 5 Star Split Inverter with Wi-fi AC,"₹45,990",4.1,Annual Power Usage: 836.95 kWhRoom Size: 151 - 200 sqftManufacturer Warranty: 5 years on the product and 12 years on the compressor (1-year warranty card in the box + 4-year promotional warranty post-installation).,27,"₹78,200",41% off,178 Ratings & 16 Reviews
Haier 2025 Model 1.5 Ton 4 Star Split Triple Inverter with Wi-fi AC,"₹35,990",4,Annual Power Usage: 913 kWhRoom Size: 111 - 150 sqft5 years warranty on the product and 12 years warranty on the compressor,27,"₹67,600",46% off,207 Ratings & 15 Reviews
ONIDA 2023 Model 1 Ton 3 Star Split Inverter AC,"₹26,671",4.2,Annual Power Usage: 689.19 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Years Warranty on Compressor from Onida,27,"₹42,900",37% off,"8,936 Ratings & 1,239 Reviews"
Hitachi 2023 Model 1.8 Ton 4 Star Split Inverter Hot and Cold AC,"₹53,860",3.1,Annual Power Usage: 1101.16 UnitsRoom Size: 151 - 200 sqft1 Year Warranty on Product and 10 Years Warranty on Compressor,27,"₹92,300",41% off,32 Ratings & 5 Reviews
CARRIER 2024 Model 1 Ton 5 Star Split Inverter with Wi-fi AC,"₹36,850",4.1,Annual Power Usage: 536.2 WRoom Size: 90 sqft or Below5 Years Comprehensive Warranty on Product,27,"₹62,500",41% off,"4,432 Ratings & 700 Reviews"
Blue Star 2023 Model 1 Ton 3 Star Split Inverter AC,"₹29,199",4.1,Annual Power Usage: 703.9 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product and 5 Years Warranty on Compressor,27,"₹47,700",38% off,"4,392 Ratings & 411 Reviews"
"Blue Star 2020 Model 1 Ton Portable with Multi Sensors, Self Diagnosis Hydrophilic Gold Fins for Prote...","₹30,900",3.7,Annual Power Usage: 0 UnitsRoom Size: 90 sqft or Below1 Year on Product and 5 Years Warranty on Compressor From Blue Star,27,"₹39,000",20% off,"4,720 Ratings & 632 Reviews"
Voltas 2025 Model 1 Ton 5 Star Split Inverter 4-IN-1 Adjustable Mode | Energy Efficient | High Ambient...,"₹32,990",4.2,"Annual Power Usage: 518.75 UnitsRoom Size: 90 sqft or Below1 Year Warranty on Product,5 Years on PCB and 10 Years Warranty on Compressor",27,"₹58,890",43% off,"1,843 Ratings & 234 Reviews"
